# tracer: function
#
# entries-in-buffer/entries-written: 1218/1218   #P:4
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
          <idle>-0       [000] d.h. 38963.667353: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.667602: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.667634: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.668025: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.700648: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.700892: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.700909: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.701297: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.733921: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.734164: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.734196: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.734583: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.767216: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.767460: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.767477: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.767858: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.800502: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.800744: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.800762: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.801148: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.833787: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.834030: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.834049: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.834439: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.867067: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.867313: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.867330: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.867718: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.900338: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.900586: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.900617: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.901002: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.933624: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.933871: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.933903: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.934285: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.966908: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.967153: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.967185: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.967571: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.000190: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.000436: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.000469: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.000858: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.033474: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.033720: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.033753: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.034140: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.066770: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.067012: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.067028: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.067414: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.100066: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.100312: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.100332: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.100761: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.133337: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.133580: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.133597: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.133984: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.166605: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.166850: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.166882: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.167274: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.199893: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.200137: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.200169: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.200555: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.233174: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.233418: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.233450: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.233840: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.266461: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.266705: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.266735: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.267128: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.299758: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.300002: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.300018: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.300407: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.333025: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.333266: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.333298: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.333678: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.366310: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.366555: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.366586: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.366973: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.399605: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.399852: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.399869: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.400255: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.432875: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.433118: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.433151: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.433539: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.466157: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.466401: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.466434: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.466817: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.499458: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.499703: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.499723: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38964.500111: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.532726: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.532971: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.533003: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.533391: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.566011: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.566259: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.566291: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.566675: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.599293: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.599536: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.599569: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.599954: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.632589: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.632833: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.632849: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.633234: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.665874: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.666121: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.666138: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.666519: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.699145: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.699392: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.699425: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38964.699826: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.732428: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.732674: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.732706: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.733092: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.765724: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.765967: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.765984: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.766367: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38964.798995: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38964.799240: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.799271: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.799657: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.832295: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.832538: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.832556: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.832941: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.865573: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.865816: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.865834: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.866217: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.898858: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.899101: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.899119: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.899500: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.932143: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.932386: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.932402: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.932788: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.965426: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.965667: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.965684: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.966070: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38964.998709: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38964.998953: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38964.998969: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38964.999354: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.031996: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.032241: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.032258: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.032642: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.065266: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.065507: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.065539: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.065918: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.098545: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.098790: vb2_buffer_done <-rkisp_params_cfg_v2x
 xc:isp_3a_stats-26260   [000] ..s1 38965.098883: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.099271: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.131843: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.132086: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.132103: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.132493: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.165116: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.165368: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.165409: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.165835: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.198410: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.198653: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.198670: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.199055: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.231693: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.231939: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.231957: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.232341: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.264964: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.265209: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.265243: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.265623: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.298248: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.298489: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.298521: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.298909: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.331546: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.331792: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.331809: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.332190: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.364829: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.365073: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.365090: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.365476: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.398110: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.398354: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.398370: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.398766: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.431397: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.431640: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.431657: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.432037: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.464669: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.464914: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.464945: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.465331: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.497962: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.498207: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.498224: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.498653: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.531245: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.531486: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.531503: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.531914: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.564530: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.564775: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.564791: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.565181: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.597815: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.598060: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.598078: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.598473: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.631096: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.631340: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.631357: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.631737: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.664368: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.664615: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.664647: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.665029: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.697662: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.697905: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.697922: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.698321: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.730946: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.731189: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.731207: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.731590: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.764231: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.764476: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.764493: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.764876: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.797504: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.797743: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.797776: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.798158: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.830785: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.831031: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.831062: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.831439: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38965.864080: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38965.864324: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.864341: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.864736: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.897353: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.897598: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.897630: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.898020: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.930636: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.930879: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.930910: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.931292: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
